"UID";"address";"agent_name";"home_div_type";"bed";"bath";"play ground";"swimming";"acre_lot";"City";"State";"Zip";"house_size";"listing _date";"listing price";"sold _date";"sold_price";"status";"population";"Brokerage Firm";"commission_in_percentage";"days_required_to_sell";"commission_in_amount"
"F704KxSB9d";"6007 Elm St";"Michael Smith";"Commercial";5;0;"N";"N";4.618;"Columbus";"Ohio";45222;1333;"2020-10-03";228574;"2020-06-11";157214;"Expire";17393;"High Value LLC";5.0;114;0
"F75f94H7W7";"2762 Sunset Blvd";"Mary Taylor";"";1;0;"Y";"N";0.533;"Columbus";"Ohio";45226;1276;"2020-07-14";293668;"2020-09-30";303135;"Pending";18844;"Richa & Sons";5.0;78;0
"f7a2RYHjbE";"4846 Oak St";"Robert Wilson";"Land";3;3;"Y";"Y";2.507;"Cincinnati";"Ohio";45232;2358;"2020-10-13";112058;"2020-01-19";112672;"Cancel";18847;"Right Value LLC";4.0;268;0
"f7botmq8PG";"7442 Sunset Blvd";"Robert Taylor";"Residential";3;3;"Y";"Y";7.419;"Dayton";"Ohio";45227;1280;"2020-10-31";353374;"2020-08-14";476724;"Sold";26382;"Willy Nilly Brokerage";3.2;78;15255
"f7eePvaBOS";"3869 Sunset Blvd";"Robert Wilson";"Land";1;0;"Y";"N";1.265;"Akron";"Ohio";45209;1472;"2020-12-23";488041;"2020-03-14";169843;"Pending";16146;"Right Value LLC";4.0;284;0
"f7QetkDNvD";"7262 Lakeview Dr";"Jennifer Miller";"Commercial";3;2;"Y";"Y";2.197;"Dayton";"Ohio";45214;1556;"2020-12-16";424361;"2021-01-02";237719;"Cancel";18839;"M&M Brokerage";5.0;17;0
"f7vr6Eit7F";"6535 Maple Ave";"Patricia Lee";"";3;3;"N";"Y";9.772;"Dayton";"Ohio";45201;1094;"2020-04-11";166028;"2020-04-05";184906;"Pending";23092;"True Value LLC";5.0;6;0
"f8MPverI0Q";"4590 Maple Ave";"William Taylor";"";1;0;"Y";"Y";7.056;"Akron";"Ohio";45224;2266;"2020-01-14";450035;"2020-05-03";182799;"Pending";20556;"Richa & Sons";5.0;110;0
"F8rd4Qgu5u";"8576 Oak St";"James Thomas";"";5;4;"Y";"Y";9.831;"Cincinnati";"Ohio";45221;2861;"2020-09-23";430487;"2020-07-26";436750;"Cancel";14132;"M&M Brokerage";5.0;59;0
"F9ibg47PvB";"2061 Elm St";"William Johnson";"Residential";3;2;"Y";"Y";2.662;"Dayton";"Ohio";45201;2004;"2020-08-05";411079;"2021-01-17";171718;"Expire";23092;"True Value LLC";3.2;165;0
"f9PjnV9yFX";"4500 Pine Ln";"James Davis";"Land";2;0;"Y";"N";3.883;"Toledo";"Ohio";45207;2051;"2020-07-21";462590;"2020-01-16";202020;"Expire";16145;"Real Point LLC";4.0;187;0
"fa5YyjGNF4";"7311 Elm St";"Linda Lee";"Commercial";1;4;"N";"N";6.222;"Cincinnati";"Ohio";45221;1547;"2020-05-20";49809;"2020-08-19";286352;"Sold";14132;"Real Point LLC";5.0;91;14318
"FAeNARkclw";"2885 Lakeview Dr";"Jennifer Anderson";"Residential";3;2;"N";"Y";9.209;"Columbus";"Ohio";45207;332;"2020-09-28";213363;"2020-02-26";322243;"Cancel";16145;"M&M Brokerage";3.2;215;0
"FAiuWGmLGO";"7555 Main St";"William Smith";"";4;3;"N";"Y";4.009;"Dayton";"Ohio";45228;2142;"2020-11-04";383004;"2020-04-04";194864;"Pending";23091;"M&M Brokerage";5.0;214;0
"FaJmAcognM";"6429 Main St";"Jennifer Anderson";"Residential";0;4;"Y";"N";6.202;"Dayton";"Ohio";45233;1428;"2020-02-28";89928;"2020-07-12";294046;"Cancel";18847;"M&M Brokerage";3.2;135;0
"FapdJUJXgy";"8028 Lakeview Dr";"James Lee";"Land";2;4;"Y";"N";8.601;"Cincinnati";"Ohio";45229;2981;"2020-03-18";132073;"2020-02-02";184130;"Sold";18845;"High Value LLC";4.0;45;7365
"FAT5nPQksv";"1380 Sunset Blvd";"Michael Smith";"Commercial";4;4;"N";"Y";7.477;"Akron";"Ohio";45211;771;"2020-02-18";205874;"2020-10-02";106838;"Pending";21234;"High Value LLC";5.0;227;0
"FAVUto1btO";"7456 Lakeview Dr";"Elizabeth Anderson";"Rental";5;3;"Y";"Y";3.352;"Dayton";"Ohio";45217;2492;"2020-08-26";134531;"2020-03-22";53599;"Sold";18840;"High Value LLC";8.0;157;4288
"FB9M9mfHIv";"4038 Cedar Rd";"Jennifer Davis";"Land";5;2;"N";"Y";5.054;"Dayton";"Ohio";45231;1200;"2020-10-31";229991;"2021-01-26";95151;"Sold";18846;"Right Value LLC";4.0;87;3806
"fBoe9aKvra";"1549 Cedar Rd";"William Davis";"Land";5;0;"Y";"Y";8.017;"Cincinnati";"Ohio";45208;1911;"2020-07-18";57920;"2020-07-13";476394;"Pending";18837;"Willam Reality";4.0;5;0
"FBprD6a8T8";"6447 Pine Ln";"William Smith";"Residential";4;2;"N";"Y";9.799;"Dayton";"Ohio";45202;2939;"2020-07-03";247102;"2020-02-01";27504;"Cancel";18834;"M&M Brokerage";3.2;153;0
"fBRrfCxnzU";"3196 Pine Ln";"Linda Davis";"Rental";5;4;"Y";"N";1.186;"Cincinnati";"Ohio";45221;873;"2020-09-02";290689;"2020-10-10";341306;"Sold";14132;"High Value LLC";8.0;38;27304
"fButJ20AWb";"8008 Oak St";"William Anderson";"Commercial";3;0;"N";"N";2.451;"Columbus";"Ohio";45221;2127;"2020-11-21";457660;"2020-03-04";175525;"Expire";14132;"High Value LLC";5.0;262;0
"FC3675sD5U";"5615 Lakeview Dr";"Linda Thomas";"Commercial";0;0;"N";"Y";9.419;"Dayton";"Ohio";45210;2800;"2020-01-31";266486;"2020-11-28";409576;"Expire";18838;"High Value LLC";5.0;302;0
"fC7KDH1HXA";"6796 Pine Ln";"Michael Miller";"";2;4;"N";"Y";3.052;"Dayton";"Ohio";45201;1834;"2020-08-17";499637;"2020-05-11";483830;"Sold";23092;"Right Value LLC";5.0;98;24192
"FcDl0Hn54S";"8602 Main St";"Mary Miller";"Rental";2;3;"N";"N";7.351;"Dayton";"Ohio";45206;2640;"2020-05-26";68764;"2020-01-18";122215;"Pending";20548;"True Value LLC";8.0;129;0
"fCdW2L20gx";"1467 Lakeview Dr";"William Thomas";"Rental";4;1;"Y";"Y";8.301;"Toledo";"Ohio";45220;518;"2020-07-05";363141;"2020-09-11";276510;"Cancel";23090;"Right Value LLC";8.0;68;0
"fCJ1irHZZ2";"1820 Oak St";"Michael Lee";"Rental";5;3;"Y";"Y";4.217;"Columbus";"Ohio";45223;2338;"2020-03-30";124886;"2021-01-02";269312;"Cancel";14132;"High Value LLC";8.0;278;0
"fCOtsxNHaI";"1337 Lakeview Dr";"Jennifer Wilson";"Commercial";4;1;"Y";"N";9.179;"Dayton";"Ohio";45216;2035;"2020-04-12";307884;"2020-12-22";259109;"Sold";18840;"Real Point LLC";5.0;254;12955
"FCPdKzs1UU";"2982 Lakeview Dr";"Linda Johnson";"Rental";5;3;"N";"N";0.8;"Toledo";"Ohio";45223;510;"2020-11-09";367979;"2020-02-26";222792;"Sold";14132;"Right Value LLC";8.0;257;17823
"FCXgBOUSKk";"4392 Cedar Rd";"Robert Miller";"Residential";2;1;"N";"N";9.534;"Akron";"Ohio";45231;151;"2020-12-16";269818;"2020-03-12";392853;"Cancel";18846;"M&M Brokerage";3.2;279;0
"FcYm1OnUpy";"7297 Pine Ln";"Mary Thomas";"Commercial";2;0;"N";"N";3.464;"Columbus";"Ohio";45207;1640;"2020-10-22";303528;"2020-07-08";68442;"Expire";16145;"M&M Brokerage";5.0;106;0
"fD6m8qYfmu";"9457 Cedar Rd";"Linda Taylor";"Land";2;3;"N";"Y";6.776;"Toledo";"Ohio";45233;2534;"2020-03-19";490247;"2020-08-02";314028;"Sold";18847;"Right Value LLC";4.0;136;12561
"FD8s2L30iZ";"1446 Lakeview Dr";"William Davis";"Rental";2;3;"Y";"Y";0.014;"Cincinnati";"Ohio";45221;1042;"2020-01-02";84741;"2020-10-31";340860;"Pending";14132;"Willam Reality";8.0;303;0
"fdK1UMMKTT";"884 Lakeview Dr";"Robert Wilson";"Land";2;2;"Y";"Y";8.803;"Dayton";"Ohio";45201;257;"2020-01-11";411360;"2020-05-12";325785;"Cancel";23092;"Right Value LLC";4.0;122;0
"FDYNlaMP7e";"1134 Pine Ln";"Michael Davis";"Land";4;2;"Y";"Y";7.467;"Akron";"Ohio";45211;662;"2021-01-26";197998;"2020-05-14";469941;"Cancel";21234;"High Value LLC";4.0;257;0
"FDZQ3Qd4qd";"4685 Lakeview Dr";"Michael Thomas";"Commercial";2;1;"N";"N";2.53;"Columbus";"Ohio";45211;360;"2020-03-26";433859;"2020-09-23";153902;"Pending";21234;"Right Value LLC";5.0;181;0
"FEQGAaXqJz";"2748 Lakeview Dr";"John Anderson";"Residential";2;1;"Y";"Y";4.909;"Akron";"Ohio";45225;1668;"2020-08-26";289943;"2020-02-28";55918;"Pending";18844;"M&M Brokerage";3.2;180;0
"FeqmvMlx0a";"6301 Cedar Rd";"Patricia Thomas";"";1;4;"N";"Y";7.625;"Dayton";"Ohio";45202;958;"2020-04-15";255770;"2020-07-05";184207;"Pending";18834;"Right Value LLC";5.0;81;0
"FeQYDPWXic";"1379 Oak St";"James Wilson";"";4;0;"Y";"N";0.276;"Cincinnati";"Ohio";45212;1611;"2020-11-05";135676;"2021-01-27";149936;"Pending";18838;"M&M Brokerage";5.0;83;0
"FFbfdK6zTi";"4743 Main St";"Michael Thomas";"Residential";0;4;"Y";"Y";6.681;"Akron";"Ohio";45206;873;"2020-11-01";477297;"2020-03-24";92937;"Cancel";20548;"Right Value LLC";3.2;222;0
"FFkO2LzxXp";"4299 Cedar Rd";"Michael Johnson";"";2;2;"Y";"Y";2.282;"Cincinnati";"Ohio";45224;2259;"2020-06-21";141316;"2020-10-07";471382;"Pending";20556;"True Value LLC";5.0;108;0
"fFoYMyM5Sq";"4687 Elm St";"Elizabeth Davis";"Residential";0;4;"Y";"Y";6.853;"Dayton";"Ohio";45232;975;"2020-02-03";259022;"2020-09-10";188856;"Cancel";18847;"High Value LLC";3.2;220;0
"FfViCr17jj";"3318 Cedar Rd";"James Lee";"";2;4;"N";"Y";6.715;"Akron";"Ohio";45222;2229;"2020-11-10";166594;"2020-01-18";402560;"Cancel";17393;"High Value LLC";5.0;297;0
"FfXOigLuSD";"722 Cedar Rd";"William Smith";"Residential";5;4;"N";"N";5.507;"Dayton";"Ohio";45231;853;"2020-10-28";147491;"2020-07-26";330841;"Cancel";18846;"M&M Brokerage";3.2;94;0
"fFzc4dTlWI";"7920 Pine Ln";"Linda Miller";"Commercial";5;3;"N";"Y";6.305;"Dayton";"Ohio";45226;1125;"2020-03-17";474866;"2020-04-16";273235;"Cancel";18844;"True Value LLC";5.0;30;0
"fFZckXXNuz";"3188 Cedar Rd";"Jennifer Thomas";"Commercial";1;2;"N";"Y";7.544;"Columbus";"Ohio";45224;2849;"2020-05-27";96261;"2020-05-26";199335;"Pending";20556;"High Value LLC";5.0;1;0
"Fg04b2i7lJ";"4299 Maple Ave";"William Davis";"Residential";4;4;"Y";"Y";5.253;"Cincinnati";"Ohio";45210;469;"2020-02-04";276309;"2020-07-02";392803;"Cancel";18838;"Willam Reality";3.2;149;0
"FGEMtbpMmj";"894 Sunset Blvd";"Jennifer Brown";"Rental";5;4;"N";"Y";0.4;"Toledo";"Ohio";45207;249;"2020-06-30";164384;"2020-07-08";61645;"Pending";16145;"M&M Brokerage";8.0;8;0
"FgErhXz8ZV";"1569 Pine Ln";"Linda Lee";"";1;4;"Y";"Y";0.763;"Dayton";"Ohio";45217;409;"2020-08-04";294145;"2020-04-26";75036;"Cancel";18840;"Real Point LLC";5.0;100;0
"Fh8Z57sHDH";"8677 Cedar Rd";"John Taylor";"Rental";0;4;"N";"Y";5.183;"Dayton";"Ohio";45201;1088;"2020-07-13";35166;"2020-12-21";467829;"Expire";23092;"True Value LLC";8.0;161;0
"fHF5lEtPI0";"289 Main St";"Robert Taylor";"";1;1;"Y";"N";5.12;"Dayton";"Ohio";45205;2295;"2020-08-21";494932;"2020-02-29";117023;"Sold";15068;"Willy Nilly Brokerage";5.0;174;5851
"fHMUp4OzyY";"1351 Pine Ln";"William Brown";"Residential";5;0;"Y";"Y";3.958;"Columbus";"Ohio";45222;2489;"2021-01-17";389076;"2020-10-17";97779;"Pending";17393;"Richa & Sons";3.2;92;0
"FhR7WGIGyQ";"4854 Main St";"Michael Davis";"";2;1;"Y";"N";9.609;"Akron";"Ohio";45233;2092;"2020-02-10";416385;"2020-08-27";41174;"Cancel";18847;"High Value LLC";5.0;199;0
"fi7Cb33Tkv";"9283 Oak St";"William Brown";"Residential";2;1;"Y";"N";0.592;"Cincinnati";"Ohio";45202;1865;"2020-08-21";348050;"2020-05-27";188292;"Cancel";18834;"Richa & Sons";3.2;86;0
"fI7lhBZbv2";"891 Pine Ln";"Robert Brown";"Rental";0;1;"N";"Y";2.303;"Columbus";"Ohio";45224;2052;"2020-09-09";411909;"2020-08-16";151638;"Sold";20556;"High Value LLC";8.0;24;12131
"fI9HOl4ifE";"7355 Cedar Rd";"James Thomas";"Residential";5;1;"N";"N";2.261;"Cincinnati";"Ohio";45219;1905;"2020-09-06";284171;"2020-01-01";384437;"Pending";18841;"M&M Brokerage";3.2;249;0
"FioMYoGuoy";"8560 Oak St";"Patricia Thomas";"Land";2;4;"Y";"N";7.005;"Dayton";"Ohio";45212;993;"2020-07-14";302256;"2020-02-06";444234;"Cancel";18838;"Right Value LLC";4.0;159;0
"FivTlPSick";"8334 Elm St";"Michael Taylor";"Rental";4;1;"N";"N";0.654;"Columbus";"Ohio";45201;1754;"2020-08-19";336994;"2020-08-24";129239;"Expire";23092;"Willy Nilly Brokerage";8.0;5;0
"FivTlPSick";"8334 Elm St";"Michael Taylor";"Rental";4;1;"N";"N";0.654;"Columbus";"Ohio";45201;1754;"2020-08-19";336994;"2020-08-24";129239;"Expire";23092;"Real Point LLC";8.0;5;0
"FizBUnFa3m";"7446 Elm St";"Elizabeth Smith";"";4;3;"Y";"N";9.791;"Cincinnati";"Ohio";45233;2030;"2020-05-03";146340;"2020-12-28";335863;"Sold";18847;"True Value LLC";5.0;239;16793
"FJGB5klF1K";"5422 Elm St";"Elizabeth Brown";"Rental";4;0;"N";"N";8.096;"Columbus";"Ohio";45213;2211;"2020-01-31";296132;"2020-12-27";53784;"Cancel";18839;"Willam Reality";8.0;331;0
"FJTHhrmxhd";"1937 Maple Ave";"William Miller";"Rental";5;0;"N";"Y";6.086;"Dayton";"Ohio";45213;491;"2020-12-20";486440;"2020-07-15";214581;"Sold";18839;"Right Value LLC";8.0;158;17166
"fjUMAuXkwe";"2816 Lakeview Dr";"Elizabeth Anderson";"";0;0;"N";"Y";9.233;"Columbus";"Ohio";45215;2310;"2020-05-06";201791;"2020-11-11";414260;"Expire";16148;"High Value LLC";5.0;189;0
"FjVV1oRy8w";"2545 Pine Ln";"Robert Thomas";"Land";4;2;"Y";"N";1.905;"Columbus";"Ohio";45202;1975;"2020-05-21";468128;"2020-06-23";121750;"Pending";18834;"M&M Brokerage";4.0;33;0
"FJX8inZuPP";"176 Pine Ln";"William Thomas";"";4;2;"N";"N";4.945;"Columbus";"Ohio";45220;734;"2020-01-09";379411;"2021-01-16";73821;"Expire";23090;"Right Value LLC";5.0;373;0
"fkBU1sz0PS";"7881 Main St";"Elizabeth Wilson";"";3;4;"N";"N";7.864;"Dayton";"Ohio";45205;1493;"2020-05-10";292801;"2020-07-27";189697;"Sold";15068;"Right Value LLC";5.0;78;9485
"fKMhQVXu3P";"1532 Oak St";"Linda Johnson";"Land";4;1;"Y";"N";4.573;"Akron";"Ohio";45232;782;"2020-03-13";239715;"2020-05-30";70535;"Cancel";18847;"Right Value LLC";4.0;78;0
"fkS2omqob6";"3996 Sunset Blvd";"Jennifer Taylor";"Commercial";0;3;"Y";"Y";3.194;"Toledo";"Ohio";45222;1362;"2020-09-21";131458;"2020-02-09";315960;"Cancel";17393;"Right Value LLC";5.0;225;0
"fkSEY3ZsYt";"1279 Lakeview Dr";"Robert Smith";"Rental";2;1;"N";"Y";6.802;"Columbus";"Ohio";45234;1085;"2020-07-17";380026;"2021-01-02";11845;"Expire";18848;"High Value LLC";8.0;169;0
"FkslRNvEhz";"9788 Elm St";"Michael Smith";"Land";3;4;"Y";"N";6.173;"Cincinnati";"Ohio";45208;1192;"2020-07-30";223341;"2021-01-22";123523;"Pending";18837;"High Value LLC";4.0;176;0
"FkWTJ08AMR";"1339 Pine Ln";"Jennifer Brown";"";0;4;"Y";"Y";4.114;"Toledo";"Ohio";45209;1891;"2020-05-23";29298;"2020-06-09";144024;"Pending";16146;"M&M Brokerage";5.0;17;0
"Fl0r6VOch0";"9417 Elm St";"William Taylor";"Commercial";4;0;"Y";"N";0.084;"Toledo";"Ohio";45210;749;"2020-11-09";455310;"2020-12-20";299531;"Pending";18838;"Richa & Sons";5.0;41;0
"Fl6hq0fsxX";"8821 Main St";"John Anderson";"Rental";2;2;"Y";"N";9.728;"Akron";"Ohio";45223;1722;"2020-02-23";28603;"2020-05-04";429674;"Expire";14132;"M&M Brokerage";8.0;71;0
"FLAKzO3zU2";"9231 Elm St";"Linda Smith";"Rental";4;2;"N";"Y";1.732;"Dayton";"Ohio";45221;197;"2020-11-20";312128;"2020-08-16";124660;"Sold";14132;"High Value LLC";8.0;96;9973
"FldyT13fZt";"5008 Lakeview Dr";"Elizabeth Wilson";"";1;3;"N";"Y";9.361;"Akron";"Ohio";45218;207;"2021-01-27";151677;"2020-01-16";199313;"Expire";12561;"Right Value LLC";5.0;377;0
"FleJulGxO7";"4353 Lakeview Dr";"Linda Brown";"";5;4;"N";"N";5.804;"Dayton";"Ohio";45225;1748;"2020-03-04";129306;"2020-04-23";212789;"Expire";18844;"Richa & Sons";5.0;50;0
"flmjisPaWw";"5286 Cedar Rd";"Robert Brown";"Rental";3;0;"N";"Y";3.714;"Akron";"Ohio";45222;941;"2020-09-22";189279;"2020-08-17";305456;"Cancel";17393;"High Value LLC";8.0;36;0
"flWdo5B8zR";"9986 Oak St";"Jennifer Brown";"Rental";3;0;"Y";"Y";0.236;"Cincinnati";"Ohio";45214;1935;"2020-06-30";492014;"2020-03-31";219143;"Expire";18839;"M&M Brokerage";8.0;91;0
"FmcKDcYNM9";"5328 Cedar Rd";"Linda Lee";"";0;1;"Y";"N";2.596;"Akron";"Ohio";45206;566;"2020-06-09";63162;"2020-11-06";26022;"Sold";20548;"Real Point LLC";5.0;150;1301
"Fmild7cZaC";"4243 Lakeview Dr";"James Smith";"Residential";2;2;"Y";"N";7.439;"Toledo";"Ohio";45215;1738;"2020-06-09";242519;"2020-08-15";104526;"Pending";16148;"High Value LLC";3.2;67;0
"fMNVafurKB";"9546 Sunset Blvd";"Elizabeth Smith";"Land";1;3;"N";"Y";5.374;"Toledo";"Ohio";45204;2456;"2020-11-19";410224;"2020-03-29";190460;"Sold";18835;"True Value LLC";4.0;235;7618
"FN2xxhH9PE";"3042 Oak St";"Linda Davis";"Rental";1;2;"N";"N";0.247;"Toledo";"Ohio";45228;1658;"2020-10-09";109089;"2021-01-20";334012;"Cancel";23091;"High Value LLC";8.0;103;0
"fNEvyli0AR";"2085 Main St";"Patricia Lee";"Land";0;3;"Y";"N";2.596;"Columbus";"Ohio";45204;672;"2020-01-02";20942;"2020-09-14";460425;"Cancel";18835;"True Value LLC";4.0;256;0
"fnkWxtFmbD";"9723 Sunset Blvd";"Elizabeth Wilson";"";3;1;"N";"Y";2.372;"Columbus";"Ohio";45218;2951;"2020-01-29";164081;"2020-10-12";149894;"Expire";12561;"Right Value LLC";5.0;257;0
"fNMoMcFreY";"4114 Maple Ave";"Patricia Brown";"Commercial";3;2;"N";"N";3.808;"Toledo";"Ohio";45217;161;"2020-09-07";456130;"2020-10-13";309189;"Expire";18840;"Right Value LLC";5.0;36;0
"FNmS4JiYLG";"2960 Cedar Rd";"Jennifer Brown";"Land";1;0;"Y";"N";9.344;"Toledo";"Ohio";45231;654;"2020-10-01";238148;"2020-08-16";447126;"Sold";18846;"M&M Brokerage";4.0;46;17885
"FNReCK3BZ8";"2472 Pine Ln";"William Taylor";"";2;3;"N";"Y";3.805;"Columbus";"Ohio";45233;1627;"2020-10-28";259190;"2020-01-02";264235;"Cancel";18847;"Richa & Sons";5.0;300;0
"FNy33ukZO5";"7819 Main St";"Linda Brown";"";4;1;"Y";"Y";8.818;"Dayton";"Ohio";45223;2721;"2020-06-11";112775;"2020-11-11";166221;"Cancel";14132;"Richa & Sons";5.0;153;0
"fO3WFovZSK";"1428 Cedar Rd";"Jennifer Thomas";"";2;4;"Y";"Y";3.807;"Dayton";"Ohio";45202;1855;"2020-02-23";417581;"2020-09-05";315760;"Sold";18834;"High Value LLC";5.0;195;15788
"fOB3G5ewXP";"8049 Sunset Blvd";"Patricia Anderson";"Land";5;1;"N";"N";0.037;"Toledo";"Ohio";45222;845;"2020-06-13";216603;"2020-06-13";178245;"Sold";17393;"True Value LLC";4.0;0;7130
"FOltpANyLr";"8115 Cedar Rd";"Patricia Miller";"";4;3;"N";"N";8.379;"Toledo";"Ohio";45222;593;"2020-07-05";463271;"2020-12-03";107846;"Expire";17393;"Right Value LLC";5.0;151;0
"fOOOv7X3Xw";"2119 Elm St";"John Brown";"";3;4;"N";"Y";9.169;"Toledo";"Ohio";45222;1570;"2020-10-25";319648;"2020-09-09";494682;"Pending";17393;"Right Value LLC";5.0;46;0
"foU4mn7Vlh";"7426 Elm St";"Michael Miller";"Land";5;2;"Y";"N";7.193;"Cincinnati";"Ohio";45214;1358;"2020-03-13";67951;"2020-03-29";196065;"Sold";18839;"Right Value LLC";4.0;16;7843
"FP1aC6H7W9";"7820 Pine Ln";"Patricia Johnson";"Rental";0;0;"N";"N";1.157;"Cincinnati";"Ohio";45213;1403;"2020-09-29";19163;"2021-01-30";373046;"Pending";18839;"High Value LLC";8.0;123;0
"FpdIwrWNvg";"3530 Pine Ln";"Mary Davis";"Rental";1;1;"Y";"Y";0.923;"Toledo";"Ohio";45229;2417;"2020-07-26";171132;"2020-11-22";156354;"Sold";18845;"Right Value LLC";8.0;119;12508
"fPKRWM7dYi";"9399 Main St";"Michael Smith";"Commercial";0;2;"N";"N";1.052;"Toledo";"Ohio";45211;2370;"2020-02-09";331140;"2020-09-26";20563;"Sold";21234;"High Value LLC";5.0;230;1028
"fpnugeRdx9";"244 Main St";"John Lee";"Rental";5;2;"N";"Y";5.091;"Cincinnati";"Ohio";45216;2130;"2020-12-04";237004;"2020-06-28";289722;"Sold";18840;"Real Point LLC";8.0;159;23178
"FppUvPETbe";"1674 Cedar Rd";"William Johnson";"Land";0;0;"N";"N";8.619;"Columbus";"Ohio";45226;1136;"2020-08-22";418337;"2020-12-12";285791;"Pending";18844;"True Value LLC";4.0;112;0
"FppZXFujBC";"4429 Elm St";"Mary Smith";"Commercial";4;3;"N";"Y";3.252;"Columbus";"Ohio";45229;1111;"2020-07-16";440883;"2020-05-08";219611;"Expire";18845;"M&M Brokerage";5.0;69;0
"FPvISn19kx";"2215 Maple Ave";"Elizabeth Miller";"Rental";1;3;"Y";"N";7.053;"Akron";"Ohio";45229;2687;"2020-04-24";213369;"2020-08-23";484617;"Pending";18845;"True Value LLC";8.0;121;0
"FR2ml8Ozm7";"4490 Lakeview Dr";"Patricia Brown";"";0;1;"Y";"N";0.91;"Toledo";"Ohio";45223;2762;"2020-10-28";244652;"2020-02-12";372384;"Pending";14132;"Right Value LLC";5.0;259;0
"frlf1ftMfC";"8029 Cedar Rd";"Patricia Smith";"Commercial";3;2;"N";"Y";8.395;"Cincinnati";"Ohio";45233;453;"2020-01-18";378750;"2020-06-11";417807;"Expire";18847;"M&M Brokerage";5.0;145;0
"frtSdfgyhz";"5365 Elm St";"Jennifer Wilson";"Rental";4;1;"N";"Y";5.213;"Akron";"Ohio";45204;2951;"2020-01-23";69565;"2020-03-26";460766;"Cancel";18835;"Real Point LLC";8.0;63;0
"fSaIsNhR3x";"8399 Elm St";"John Smith";"Commercial";2;3;"Y";"Y";6.021;"Columbus";"Ohio";45204;2399;"2020-01-28";336277;"2020-10-19";171722;"Sold";18835;"Right Value LLC";5.0;265;8586
"Fskir7m0yg";"8541 Elm St";"Jennifer Davis";"";0;4;"N";"N";7.769;"Columbus";"Ohio";45229;2225;"2020-06-25";282403;"2020-07-01";155163;"Sold";18845;"Right Value LLC";5.0;6;7758
"FsMIf16NOU";"2065 Oak St";"Jennifer Johnson";"Land";4;2;"N";"Y";1.746;"Columbus";"Ohio";45234;1647;"2020-01-20";276812;"2020-04-26";191931;"Pending";18848;"Real Point LLC";4.0;97;0
"ft2AviMPIX";"9563 Cedar Rd";"James Thomas";"Rental";2;1;"Y";"N";5.422;"Dayton";"Ohio";45215;1481;"2020-10-30";60509;"2020-05-06";111677;"Sold";16148;"M&M Brokerage";8.0;177;8934
"fTlfD1VbEJ";"633 Sunset Blvd";"Jennifer Lee";"Commercial";0;0;"Y";"Y";4.05;"Dayton";"Ohio";45216;2456;"2020-04-30";86309;"2020-07-21";432179;"Sold";18840;"M&M Brokerage";5.0;82;21609
"fTlnIIYFaa";"6582 Elm St";"James Wilson";"Rental";2;1;"Y";"Y";2.116;"Columbus";"Ohio";45227;1793;"2020-06-16";205292;"2020-03-04";453937;"Expire";26382;"M&M Brokerage";8.0;104;0
"fTROsa9VFi";"7490 Maple Ave";"Patricia Davis";"Land";2;2;"Y";"Y";7.993;"Akron";"Ohio";45232;2605;"2020-02-26";185304;"2020-06-24";17698;"Pending";18847;"High Value LLC";4.0;119;0
"FTrwscf1x2";"1458 Pine Ln";"James Wilson";"";3;1;"N";"N";3.181;"Cincinnati";"Ohio";45210;1425;"2020-11-04";274460;"2020-10-08";155389;"Sold";18838;"M&M Brokerage";5.0;27;7769
"FU5VKqVJMk";"3291 Pine Ln";"William Davis";"";3;2;"N";"N";8.899;"Columbus";"Ohio";45232;555;"2020-05-28";148110;"2020-09-21";163200;"Sold";18847;"Willam Reality";5.0;116;8160
"fu81mpEcg4";"5987 Sunset Blvd";"Michael Smith";"Rental";1;3;"Y";"Y";1.101;"Cincinnati";"Ohio";45204;385;"2020-08-31";407895;"2020-02-12";101626;"Sold";18835;"High Value LLC";8.0;201;8130
"fUntCsmnGp";"3494 Maple Ave";"John Thomas";"Land";0;1;"N";"N";2.739;"Toledo";"Ohio";45225;349;"2020-07-02";489598;"2020-07-11";255493;"Cancel";18844;"True Value LLC";4.0;9;0
"fuoLC4hipQ";"6723 Elm St";"Michael Taylor";"Residential";4;4;"Y";"Y";3.94;"Akron";"Ohio";45201;2871;"2020-08-13";394835;"2021-01-29";460682;"Sold";23092;"Willy Nilly Brokerage";3.2;169;14742
"fuoLC4hipQ";"6723 Elm St";"Michael Taylor";"Residential";4;4;"Y";"Y";3.94;"Akron";"Ohio";45201;2871;"2020-08-13";394835;"2021-01-29";460682;"Sold";23092;"Real Point LLC";3.2;169;14742
"fva4QoSVGj";"6240 Pine Ln";"Robert Miller";"Residential";5;4;"Y";"Y";4.44;"Columbus";"Ohio";45211;786;"2021-01-07";382868;"2020-01-25";51905;"Cancel";21234;"M&M Brokerage";3.2;348;0
"FVjykBz1Oq";"6241 Oak St";"Robert Anderson";"Commercial";3;1;"Y";"N";7.146;"Cincinnati";"Ohio";45208;2503;"2020-07-14";471627;"2020-03-05";21206;"Cancel";18837;"Real Point LLC";5.0;131;0
"fvKN4t2cUL";"885 Main St";"John Lee";"Residential";5;4;"Y";"N";5.419;"Toledo";"Ohio";45234;1399;"2020-08-30";178566;"2020-06-01";246221;"Cancel";18848;"Real Point LLC";3.2;90;0
